"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-07-31","0XNH.L","USD","0001261333","2025-09-05","2025-09-05 16:06:45","2026","Q2",62970000,28880000,4997000,160538000,-84754000,-50674000,0,-14030000,-20050000,73442000,246073000,-28425000,0,-119737000,117710000,0,-30452000,-3133000,-3133000,0,-201043000,-201043000,471000,-201514000,0,0,0,0,-69164000,-273340000,1529000,-56190000,616286000,672476000,246073000,-28425000,217648000,3336000,0
"2025-10-24","0Y6X.L","USD","0001613103","2025-11-25","2025-11-25 16:18:41","2026","Q2",1374000000,745000000,-7000000,182000000,-1422000000,-214000000,-299000000,-182000000,-727000000,53000000,925000000,-468000000,0,-2101000000,1948000000,139000000,-482000000,732000000,-21000000,753000000,-212000000,-212000000,160000000,-372000000,0,-910000000,-910000000,0,-5000000,-395000000,-1321000000,-1273000000,0,1273000000,925000000,-468000000,457000000,0,0
"2025-07-31","0YU1.L","USD","0001280263","2025-09-03","2025-09-03 14:30:53","2026","Q2",-19995000,6636000,-180000,25188000,-6358000,-12661000,5458000,-8116000,8961000,215000,5506000,4565000,0,-13521000,12699000,-8688000,-4945000,0,0,0,2266000,2266000,2266000,0,0,0,0,0,-1372000,894000,0,1455000,143181000,141726000,5506000,4565000,10071000,544000,0
"2025-09-30","1015.KL","MYR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",700281000,0,0,0,1622931000,0,0,0,1622931000,-35187000,2288025000,-27808000,0,0,0,-1593755000,-1621563000,2479423000,0,2479423000,0,0,0,0,0,-657350000,-657350000,0,-2108531000,-286458000,-11000,379993000,7125100000,6745107000,2288025000,-27808000,2260217000,0,0
"2025-08-01","12DA.DE","USD","0001571996","2025-09-08","2025-09-08 16:06:32","2026","Q2",1164000000,762000000,129000000,179000000,94000000,-5857000000,119000000,2104000000,3728000000,215000000,2543000000,-675000000,0,-28000000,28000000,20000000,-655000000,-152000000,-152000000,0,-944000000,-944000000,1000000,-945000000,0,-366000000,-366000000,0,-3000000,-1465000000,15000000,438000000,8291000000,7853000000,2543000000,-675000000,1868000000,0,0
"2025-09-30","1321.SR","SAR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",167581256,6710770,0,0,111619039,-41538634,193509583,0,-40351910,-15035709,270875356,-5754022,0,0,0,-12450,-5766472,0,0,0,0,0,0,0,0,0,0,0,-82923028,-82923028,0,182185856,399023580,216837724,270875356,-5785472,265089884,0,0
"2025-08-31","1416.HK","HKD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",41717653,2246889,0,0,131419019,69401257,-108139,61819506,306394,6530400,181913961,-1748248,336432,-3003863,0,0,-4415679,0,0,0,0,0,0,0,0,0,0,0,-660849,-660849,-91338380,85499053,258873260,173374207,181913961,-1748251,180165710,0,0
"2025-10-31","186A.T","JPY","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-1450424000,257653000,0,0,-329488000,1132964000,0,-1396847000,-65605000,-255941000,-1778200000,-1990379000,0,0,0,0,-1990379000,-2254990000,-2024990000,-230000000,28477000,28477000,28477000,0,0,0,0,0,-90034000,-2316547000,296087000,-5789039000,20021845000,25810884000,-1778200000,-1427797000,-3205997000,0,0
"2025-09-30","1878.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",25783000000,5090000000,0,0,-31509000000,-6097000000,-35508000000,5683000000,4413000000,10011000000,9375000000,-6970000000,-240000000,-8190000000,6419000000,-1942000000,-10923000000,52286000000,106228000000,-53942000000,948000000,948000000,2917000000,-1969000000,0,31000000,31000000,0,-65000000,53200000000,-14703000000,36949000000,269403000000,232454000000,9375000000,-5298000000,4077000000,0,0
"2025-09-30","1929.HK","HKD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2533600000,899700000,0,0,-9770900000,-326500000,-6752400000,-2715300000,23300000,3257000000,-3080600000,-227100000,-41900000,-31300000,0,700000,-299600000,11260300000,8714000000,2546300000,-1575200000,-1575200000,0,-1575200000,0,-3194900000,-3194900000,0,-403800000,6086400000,31400000,2737600000,10320000000,7582400000,-3080600000,-227099999,-3307700000,0,0
"2025-09-30","1999.HK","HKD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1145578000,303944000,0,0,0,0,0,0,0,236355000,1685877000,-1148622000,48283000,-532426000,554119000,-124000,-1078770000,-270796000,0,-270796000,0,0,0,0,0,-465370000,-465370000,0,-32432000,-768598000,-605474000,-766965000,3239531000,4006496000,1685877000,-1146856000,539021000,0,0
"2025-09-30","1TY.DE","EUR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4900794360,112033044,0,0,0,0,0,0,0,-3874259018,1138568386,-47766026,2831222685,-5439247754,14876946196,6079312,12227234413,554954385,0,554954385,-4038400456,-4038400456,0,-4038400456,0,0,0,0,-26922669,-3510368740,-393367853,9462066206,16045106383,6583040177,1138568386,-47766026,1090802360,0,0
"2025-09-30","2121.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3487000000,1212000000,0,0,3886000000,-1474000000,0,0,5360000000,1234000000,9819000000,-731000000,-25533000000,0,0,-358000000,-26622000000,20269000000,-131000000,20400000000,-4569000000,-4569000000,0,-4569000000,0,-503000000,-503000000,0,9000000,15206000000,1028000000,-569000000,91095000000,91664000000,9819000000,-731000000,9088000000,0,0
"2025-09-30","2181.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",13314000000,8667000000,0,0,-7766000000,80000000,0,-6448000000,-1398000000,5627000000,19842000000,-4155000000,2566000000,-290000000,258000000,-938000000,-2559000000,0,0,0,0,0,0,0,0,-62000000,-62000000,0,-4925000000,-4987000000,257000000,12553000000,97989000000,85436000000,19842000000,-1067000000,18775000000,0,0
"2025-09-30","2208.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",115000000,1373000000,0,0,-3631000000,409000000,-2349000000,-2127000000,436000000,-117000000,-2260000000,-1453000000,0,-126000000,73000000,-16000000,-1522000000,-78000000,-78000000,0,0,0,0,0,0,0,0,0,-65000000,-143000000,-29000000,-3954000000,11460000000,15414000000,-2260000000,-1453000000,-3713000000,0,0
"2025-09-30","2229.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3243000000,4107000000,0,0,1403000000,-1743000000,-2175000000,3546000000,1775000000,1458000000,10211000000,-8887000000,-2118000000,-6086000000,7190000000,-112000000,-10013000000,840000000,-160000000,1000000000,0,0,0,0,0,-116000000,-116000000,0,-1000000,723000000,2281000000,3202000000,43355000000,40153000000,10211000000,-8584000000,1627000000,0,0
"2025-09-30","2269.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",11381000000,13564000000,0,0,-39705000000,-28907000000,-9199000000,-4339000000,2740000000,10457000000,-4303000000,-22799000000,-65000000,-1274000000,392000000,-774000000,-24520000000,10668000000,19703000000,-9035000000,-4000000,-4000000,0,-4000000,0,-175000000,-175000000,0,-356000000,10133000000,-11059000000,-29749000000,56457000000,86206000000,-4303000000,-22799000000,-27102000000,0,0
"2025-09-30","2282.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",11771000000,11268000000,0,0,-11020000000,-2869000000,7286000000,-4726000000,-10711000000,8663000000,20682000000,-6331000000,2020000000,-13000000,2520000000,119000000,-1685000000,5945000000,0,5945000000,-19885000000,-19885000000,117000000,-20002000000,0,-21000000,-21000000,0,0,-13961000000,1540000000,6576000000,74723000000,68147000000,20682000000,-6331000000,14351000000,0,0
"2025-09-30","2327.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",6897000000,3661000000,0,0,-6678000000,-6371000000,5260000000,-5389000000,-178000000,3072000000,6952000000,-877000000,-52985000000,-657000000,474000000,-46000000,-54091000000,0,0,0,0,0,0,0,0,0,0,0,-1762000000,-1762000000,-28000000,-48929000000,112927000000,161856000000,6952000000,-877000000,6075000000,0,0
"2025-08-31","2337.T","JPY","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",6293000000,1177000000,0,0,5450000000,578000000,5373000000,0,-501000000,379000000,13299000000,-2075000000,6750000000,-425000000,-164000000,-37000000,4049000000,-7304000000,-13000000000,5696000000,-2555000000,-2555000000,5000000,-2560000000,0,-52000000,0,0,-4000000,-9915000000,-31000000,7402000000,47066000000,39664000000,13299000000,-2043000000,11256000000,0,0
"2025-08-31","2341.T","JPY","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",26000000,0,0,0,0,0,0,0,0,-26000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-08-31","2354.T","JPY","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",223000000,0,0,0,0,0,0,0,0,-223000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","2371.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4343000000,1101000000,0,0,-113000000,-227000000,0,1362000000,-1248000000,1895000000,7226000000,-534000000,74000000,0,0,10000000,-450000000,-4016000000,-16000000,-4000000000,0,0,0,0,0,-36000000,-36000000,0,-413000000,-4465000000,13000000,2324000000,40872000000,38548000000,7226000000,-54000000,7172000000,0,0
"2025-09-30","2432.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",11823000000,1689000000,0,0,-4105000000,3600000000,0,821000000,-8526000000,-1302000000,8105000000,-2076000000,643000000,-998000000,2459000000,65000000,93000000,195000000,-205000000,400000000,0,0,0,0,0,-127000000,-127000000,0,-1002000000,-934000000,26000000,7290000000,96404000000,89114000000,8105000000,-662000000,7443000000,0,0
"2025-09-30","2607.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",5290000000,5426000000,0,0,-9074000000,-6486000000,-2577000000,7208000000,-7219000000,1449000000,3091000000,-8397000000,45000000,-1455000000,0,95000000,-9712000000,18095000000,59549000000,-41454000000,0,0,0,0,0,0,0,0,-1190000000,16905000000,802000000,11086000000,45382000000,34296000000,3091000000,-7605000000,-4514000000,0,0
"2025-08-31","2670.T","JPY","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",11383000000,0,0,0,0,0,0,0,0,-11383000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","2763.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1360000000,138000000,0,0,-970000000,-733000000,6000000,3000000,-246000000,583000000,1111000000,-100000000,2000000,-59000000,0,19000000,-138000000,-179000000,-179000000,0,0,0,0,0,0,-17000000,-17000000,0,0,-196000000,1000000,778000000,17893000000,17115000000,1111000000,-100000000,1011000000,0,0
"2025-09-30","2768.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",24197000000,13578000000,0,0,-434000000,-22427000000,1208000000,35929000000,-15144000000,-5276000000,32065000000,-14385000000,4482000000,-12993000000,7352000000,-8060000000,-23604000000,-9901000000,2355000000,-12256000000,-3257000000,-3257000000,0,-3257000000,0,0,0,0,-6569000000,-19727000000,2529000000,-8737000000,186627000000,195364000000,32065000000,-12891000000,19174000000,0,0
"2025-09-30","2802.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",19028000000,21736000000,0,0,16774000000,2953000000,-14399000000,22785000000,5435000000,5282000000,62820000000,-23280000000,692000000,-554000000,1142000000,-1127000000,-23127000000,-52203000000,-338000000,-51865000000,-30691000000,-30691000000,0,-30691000000,0,-422000000,-422000000,0,-4816000000,-88132000000,4077000000,-44362000000,153559000000,197921000000,62820000000,-23280000000,39540000000,0,0
"2025-09-30","2897.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",11380000000,8701000000,0,0,-915000000,-12088000000,1409000000,8918000000,846000000,2250000000,21416000000,-23555000000,30000000,-3236000000,7295000000,1000000,-19465000000,9919000000,36336000000,-26417000000,-11427000000,-11427000000,0,-11427000000,0,0,0,0,-1329000000,-2837000000,1698000000,812000000,83049000000,82237000000,21416000000,-23481000000,-2065000000,0,0
"2025-10-24","2M6.DE","USD","0001613103","2025-11-25","2025-11-25 16:18:41","2026","Q2",1374000000,745000000,-7000000,182000000,-1422000000,-214000000,-299000000,-182000000,-727000000,53000000,925000000,-468000000,0,-2101000000,1948000000,139000000,-482000000,732000000,-21000000,753000000,-212000000,-212000000,160000000,-372000000,0,-910000000,-910000000,0,-5000000,-395000000,-1321000000,-1273000000,0,1273000000,925000000,-468000000,457000000,0,0
"2025-09-30","2NZ.F","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-460990,6718,-683,48096,45994,1264,0,0,44730,248438,-112427,-720823,0,0,0,0,-720823,0,0,0,-210630,-210630,-210630,0,0,0,0,0,522686,312056,-17122,-538316,378541,916857,-112427,0,-112426,0,0
"2025-09-30","3116.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",6621000000,12947000000,0,0,-11468000000,-10069000000,-6343000000,5703000000,-759000000,8856000000,16956000000,-12879000000,0,-6125000000,4449000000,166000000,-14389000000,10976000000,0,10976000000,0,0,0,0,0,0,0,0,-22458000000,-11482000000,2827000000,-6088000000,249642000000,255730000000,16956000000,-12879000000,4077000000,0,0
"2025-08-31","3141.T","JPY","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",9822000000,0,0,0,0,0,0,0,0,-9822000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","3231.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",8166000000,7583000000,0,0,-48258000000,-11720000000,-33076000000,-2674000000,-788000000,8778000000,-23731000000,-32264000000,1000000,-47319000000,0,2177000000,-77405000000,114219000000,26959000000,87260000000,-4970000000,-4970000000,208000000,-5178000000,0,0,0,0,67000000,109316000000,-3597000000,4583000000,39647000000,35064000000,-23731000000,-32264000000,-55995000000,0,0
"2025-08-31","3382.T","JPY","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",72788000000,136406000000,0,0,-184547000000,-11305000000,-6248000000,7337000000,-174331000000,122118000000,146765000000,-67562000000,-173000000,0,0,-753910000000,-821645000000,225542000000,-73110000000,298652000000,-193223000000,-193223000000,0,-193223000000,0,-400000000,-400000000,0,-106655000000,-74736000000,-3475000000,-753091000000,694276000000,1447367000000,146765000000,-67562000000,79203000000,0,10099000000
"2025-09-30","3401.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-54095000000,16055000000,0,0,780000000,-7575000000,3933000000,-2516000000,6938000000,59553000000,22293000000,-15518000000,3645000000,-28000000,577000000,-1302000000,-12626000000,-105851000000,-36656000000,-69195000000,-1000000,-1000000,0,-1000000,0,0,0,0,-1428000000,-107280000000,3196000000,-94417000000,110947000000,205364000000,22293000000,-12810000000,9483000000,0,0
"2025-09-30","3402.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",19784000000,32663000000,0,0,-19253000000,-21672000000,-6593000000,1794000000,7218000000,10614000000,43808000000,-34336000000,399000000,-172000000,15575000000,-329000000,-18863000000,-16916000000,10721000000,-27637000000,-25314000000,-25314000000,0,-25314000000,0,-293000000,-293000000,0,-352000000,-42875000000,3922000000,-14008000000,214600000000,228608000000,43808000000,-34336000000,9472000000,0,0
"2025-09-30","3407.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",46550000000,48203000000,0,0,25586000000,-522000000,-27957000000,10167000000,43898000000,-2228000000,118111000000,-45700000000,27949000000,-1640000000,28987000000,-3139000000,6457000000,-137430000000,69371000000,-206801000000,216000000,216000000,219000000,-3000000,0,0,0,0,-3469000000,-140683000000,7161000000,-8954000000,375053000000,384007000000,118111000000,-42951000000,75160000000,0,0
"2025-10-31","3451.T","JPY","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",1458946000,481293000,0,0,48363000,10801000,0,-18654000,56216000,89079000,2077681000,-1416474000,0,0,0,-36839000,-1453313000,527849000,-69199999,597049000,0,0,0,0,0,-1435046000,0,0,1000,-907196000,0,-282828000,8387478999,8670307000,2077681000,-1413397000,664284000,0,0
"2025-09-30","3569.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3884000000,1484000000,0,0,-964000000,57000000,-1431000000,751000000,-341000000,-921000000,3483000000,-3032000000,2000000,-2008000000,1900000000,-12000000,-3150000000,-183000000,-183000000,0,0,0,0,0,0,0,0,0,-4000000,-187000000,-2363000000,-2217000000,38225000000,40442000000,3483000000,-3032000000,451000000,0,0
"2025-09-30","3591.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-1245000000,2705000000,0,0,1035000000,1034000000,-184000000,500000000,-315000000,3645000000,6140000000,-1489000000,1514000000,-6760000000,10473000000,-6000000,3732000000,-899000000,-899000000,0,-5999000000,-5999000000,0,-5999000000,0,0,0,0,-1420000000,-8318000000,555000000,2109000000,38838000000,36729000000,6140000000,-1288000000,4852000000,0,0
"2025-09-30","3593.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",175000000,1295000000,0,0,-410000000,351000000,-219000000,-240000000,-302000000,181000000,1241000000,-1472000000,0,0,0,28000000,-1444000000,-500000000,-500000000,0,0,0,0,0,0,-511000000,-511000000,0,-1000000,-1012000000,-672000000,-1887000000,19757000000,21644000000,1241000000,-1416000000,-175000000,0,0
"2025-09-30","3679.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1011000000,415000000,0,0,392000000,-405000000,0,450000000,347000000,425000000,2243000000,-305000000,-1760000000,0,0,-60000000,-2125000000,1923000000,1923000000,0,-92000000,-92000000,0,-92000000,0,-4000000,-4000000,0,-193000000,1634000000,6000000,1758000000,12399000000,10641000000,2243000000,-40000000,2203000000,0,0
"2025-09-30","3818.HK","HKD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",221284773,55962710,0,0,0,0,0,0,0,-192941800,84305683,-36156294,3901773,-4429397424,4366894111,3580337,-91177497,0,0,0,2315219,2315219,2315219,0,0,-67587673,-67587673,0,-22878534,-88150988,32066414,-62956388,1687555857,1750512245,84305683,-36156293,48149390,0,0
"2025-09-30","4005.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",44222000000,30254000000,0,0,-95832000000,-33859000000,11217000000,-10564000000,-62626000000,55023000000,33667000000,-23603000000,50845000000,-3765000000,7198000000,-1414000000,29261000000,-59876000000,3934000000,-63810000000,0,0,0,0,0,-13000000,-13000000,0,-5646000000,-65535000000,21255000000,18648000000,161209000000,142561000000,33667000000,-23603000000,10064000000,0,0
"2025-09-30","4021.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",8936000000,3621000000,0,0,16940000000,16646000000,-1226000000,955000000,565000000,2879000000,32376000000,-4637000000,0,-100000000,0,-35000000,-4772000000,-23718000000,-257000000,-23461000000,-3648000000,-3648000000,0,-3648000000,0,0,0,0,-6000000,-27372000000,497000000,729000000,34274000000,33545000000,32376000000,-4269000000,28107000000,0,0
"2025-09-30","4042.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",848000000,11722000000,0,0,-18506000000,-3865000000,-3971000000,7222000000,-17892000000,26409000000,20473000000,-10051000000,30000000,-85000000,874000000,-248000000,-9480000000,-17730000000,8440000000,-26170000000,-6508000000,-6508000000,0,-6508000000,0,32000000,32000000,0,717000000,-23489000000,-636000000,-13132000000,133103000000,146235000000,20473000000,-10051000000,10422000000,0,0
"2025-09-30","4062.T","JPY","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",9340000000,13762000000,0,0,-4023000000,-3397000000,-131000000,1855000000,-2350000000,8056000000,27135000000,-36945000000,89000000,-7000000,0,-41000000,-36904000000,-40000000000,-40000000000,0,12000000,12000000,12000000,0,0,0,0,0,-721000000,-40709000000,1726000000,-48752000000,325476000000,374228000000,27135000000,-36336000000,-9201000000,0,0
