"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-01-31","0HP1.L","USD","0001372612","2025-01-31","2025-01-30 19:00:00","2025","Q4",194010000,6193000,-171225000,0,2470000,-105242000,0,16910000,90802000,70725000,102173000,-9230000,0,-30662000,22500000,0,-17392000,-23331000,-23331000,0,-39529000,-39529000,2880000,-42409000,0,-3750000,-3750000,0,-746000,-67356000,-80000,17345000,626110000,608765000,102173000,-628000,101545000,0,0
"2025-06-30","0HPW.L","USD","0001383312","2025-08-05","2025-08-05 10:43:12","2025","Q4",374200000,83100000,32300000,16000000,152400000,121300000,0,74000000,-42900000,41700000,699700000,-36400000,0,0,0,-3700000,-40100000,-187400000,-187400000,0,-130700000,-130700000,0,-130700000,0,-103100000,-103100000,0,-2100000,-423300000,8000000,244300000,561500000,317200000,699700000,-36400000,663300000,-212100000,40700000
"2025-09-30","0HQ1.L","USD","0000933974","2025-12-04","2025-12-04 17:25:51","2025","Q4",50853000,14403000,-7127000,0,-60648000,-63360000,6103000,1739000,-5130000,4688999,2169999,-7860000,0,-138419000,144795000,2310000,826000,-400000,-400000,0,1217000,1217000,1217000,0,0,0,0,0,0,817000,5977000,9790000,282142000,272352000,2169999,-7859999,-5690000,0,0
"2025-04-30","0HQ3.L","USD","0000014693","2025-06-13","2025-06-13 16:05:22","2025","Q4",146000000,21000000,4000000,8000000,-14000000,36000000,-3000000,24000000,-71000000,-13000000,152000000,-50000000,-51000000,0,0,66000000,-35000000,-190000000,-300000000,110000000,0,0,0,0,0,-107000000,-107000000,0,0,-297000000,23000000,-157000000,463000000,620000000,152000000,-50000000,102000000,0,0
"2025-08-03","0HST.L","USD","0000016732","2025-09-18","2025-09-18 07:40:12","2025","Q4",145000000,106000000,4000000,5000000,-60000000,83000000,-129000000,0,-14000000,59000000,259000000,-130000000,11000000,0,0,12000000,-107000000,-46000000,0,-46000000,-2000000,-2000000,0,-2000000,0,-116000000,-116000000,0,0,-164000000,1000000,-11000000,132000000,143000000,259000000,-130000000,129000000,0,0
"2025-06-30","0HTG.L","USD","0000721371","2025-08-12","2025-08-12 08:58:00","2025","Q4",243000000,209000000,0,153000000,633000000,-466000000,-607000000,1778000000,-72000000,289000000,1527000000,-232000000,-1397000000,6000000,-7000000,-13000000,-1643000000,789000000,789000000,0,765000000,765000000,0,765000000,0,-120000000,-120000000,0,-766000000,668000000,-4000000,548000000,3874000000,3326000000,1527000000,-232000000,1295000000,0,0
"2025-02-28","0HTQ.L","USD","0001170010","2025-04-11","2025-04-11 11:17:24","2025","Q4",89866000,77469000,-3763000,27588000,-150333000,114438000,-269459000,65019000,-60331000,105550000,146377000,-127617000,0,-1260000,15620000,180000,-113077000,16064000,16064000,0,-60498000,-60498000,38374000,-98872000,0,0,0,0,-4392000,-48826000,0,-15526000,960310000,975836000,146377000,-127617000,18760000,0,0
"2025-11-01","0HYA.L","USD","0000936395","2025-12-12","2025-12-12 13:42:26","2025","Q4",19489000,37358000,-1464000,-135696000,154284000,18144000,19891000,143132000,-26883000,297106000,371077000,-140801000,-231100000,-22827000,86968000,93993000,-213767000,-5177000,-5177000,0,-42204000,-42204000,2000,-42206000,0,0,0,0,-72392000,-119773000,-1647000,35727000,1091952000,1056225000,371077000,-140801000,230276000,-84898000,-68243000
"2025-03-31","0HYI.L","USD","0000772406","2025-05-23","2025-05-23 16:02:40","2025","Q4",71267000,13150000,-7497000,19491000,34007000,45934000,-23534000,-8601000,20208000,-32000,130386000,-3429000,0,-13322000,9392000,-5752000,-13111000,0,0,0,-104099000,-104099000,0,-104099000,0,0,0,0,0,-104099000,0,13176000,539620000,526444000,130386000,-3429000,126957000,0,0
"2025-05-31","0HYJ.L","USD","0000723254","2025-05-31","2025-05-30 20:00:00","2025","Q4",448256000,0,1479000,0,33381999,-15380000,-25894000,71174000,3482000,152632000,635749000,-114624000,-34091000,-132000,0,-419000,-149266000,-53077000,-53077000,0,-256474000,-256474000,197000,-256671000,0,-157924000,-157924000,0,-955000,-468430000,2492000,20545000,263973000,243428000,635749000,-114624000,521125000,0,0
"2025-06-30","0I0J.L","USD","0000021076","2025-08-08","2025-08-08 16:15:21","2025","Q4",336000000,57000000,-2000000,17000000,-97000000,-216000000,117000000,-37000000,39000000,-17000000,294000000,-75000000,0,0,0,-1000000,-76000000,-50000000,0,-50000000,-79000000,-79000000,-4000000,-75000000,0,-150000000,-150000000,0,0,-279000000,2000000,-59000000,170000000,229000000,294000000,-75000000,219000000,0,0
"2025-06-30","0I17.L","USD","0000820318","2025-08-15","2025-08-14 21:02:19","2025","Q4",29928832,250391225,-95345899,160122351,137165,-170277000,-202630000,217228000,155816165,-214949674,130284000,-440526514,-27000000,0,0,336835514,-130691000,-50626000,-50626000,0,48939000,48939000,0,48939000,0,-11438000,-11438000,0,-52113000,-65238000,72528000,6883000,1632913000,1626030000,130284000,-131350000,-1066000,-107784000,68905000
"2025-05-31","0I2P.L","USD","0000023217","2025-07-10","2025-07-10 16:31:01","2025","Q4",256000000,95300000,0,5400000,-72600000,13600000,-106600000,0,20400000,61600000,345700000,-85100000,0,0,0,100000,-85000000,-79500000,-6500000,-73000000,-100000,-100000,-100000,0,0,-167000000,-167000000,0,2600000,-244000000,1900000,18600000,68000000,49400000,345700000,-85100000,260600000,0,0
"2025-08-31","0I47.L","USD","0000909832","2025-10-08","2025-10-07 21:16:06","2025","Q4",2610000000,774000000,0,140000000,350000000,0,584000000,-200000000,-34000000,-7000000,3867000000,-1966000000,0,-455000000,355000000,98000000,-1968000000,-159000000,-132000000,-27000000,-280000000,-280000000,0,-280000000,0,-1153000000,-1153000000,0,-1000000,-1593000000,19000000,325000000,14161000000,13836000000,3867000000,-1966000000,1901000000,-1648000000,-81000000
"2025-06-30","0I4A.L","USD","0001024305","2025-08-21","2025-08-21 16:43:00","2025","Q4",-69300000,104700000,-46300000,5300000,17100000,74900000,-42100000,-85000000,69300000,71700000,83200000,-48300000,0,0,0,0,-48300000,-23700000,-388600000,364900000,0,0,0,0,0,-3400000,-3400000,0,-15600000,-42700000,18800000,11000000,270400000,259400000,83200000,-48300000,34900000,-42600000,-112100000
"2025-06-30","0I4Q.L","USD","0000895419","2025-07-01","2025-06-30 21:25:45","2025","Q4",-669300000,60400000,-10300000,10600000,-35600000,-14200000,22100000,-32000000,-11500000,401700000,-242500000,-211900000,0,-147700000,260700000,85300000,-13600000,-100000,-100000,0,0,0,0,0,0,0,0,0,-7700000,-7800000,900000,-263000000,467200000,730200000,-242500000,-213300000,-455800000,0,0
"2025-09-30","0I6K.L","USD","0000882184","2025-11-19","2025-11-19 14:30:13","2025","Q4",905300000,27400000,22000000,0,1418400000,0,1397900000,-69000000,89500000,98700000,2471800000,-43800000,4500000,0,0,-5900000,-45200000,-1287600000,-1287600000,0,-695300000,-695300000,10000000,-705300000,0,-118400000,-118400000,0,43100000,-2058199999,0,368400000,3033300000,2664900000,2471800000,-43800000,2428000000,0,0
"2025-03-31","0I6U.L","USD","0001688568","2025-03-31","2025-03-31 00:00:00","2025","Q4",264000000,323000000,0,20000000,187000000,320000000,0,0,-133000000,-479000000,315000000,-77000000,0,0,0,-92000000,-169000000,-56000000,-56000000,0,-2000000,-2000000,0,-2000000,0,0,0,0,-2000000,-60000000,-13000000,73000000,1796000000,1723000000,315000000,-77000000,238000000,0,69000000
"2025-05-25","0I77.L","USD","0000940944","2025-07-18","2025-07-18 16:34:57","2025","Q4",303800000,135000000,0,14600000,-2100000,-28200000,11600000,19400000,14500000,5100000,456400000,-154100000,2500000,0,0,-27100000,-178700000,-62000000,-3800000,-58200000,-34300000,-34300000,16700000,-51000000,0,-163900000,-163900000,0,-1700000,-261900000,0,15800000,254500000,238700000,456400000,-172000000,284400000,67600000,57400000
"2025-03-31","0IFX.L","USD","0000712515","2025-05-13","2025-05-13 16:05:21","2025","Q4",254000000,79000000,0,162000000,-35000000,64000000,0,29000000,-128000000,89000000,549000000,-54000000,0,-61000000,329000000,0,214000000,0,0,0,-1340000000,-1340000000,35000000,-1375000000,0,-48000000,-48000000,0,-23000000,-1411000000,8000000,-640000000,2136000000,2776000000,549000000,-54000000,495000000,71000000,0
"2025-06-30","0IJW.L","USD","0001078271","2025-08-18","2025-08-18 16:21:08","2025","Q4",-7803000,4601000,59000,20741000,57625000,-27234000,12736000,16691000,55432000,6716000,81939000,-6646000,0,0,0,0,-6646000,-2500000,-2500000,0,-24993000,-24993000,0,-24993000,0,0,0,0,-1991000,-29484000,456000,46265000,231745000,185480000,81939000,-6646000,75293000,0,0
"2025-09-30","0IL6.L","USD","0001048695","2025-11-25","2025-11-25 13:00:17","2025","Q4",190493000,24791000,-15868000,57248000,0,-55245000,-10309000,47930000,17624000,-48596000,208068000,-16141000,-146889000,-1320000,548000,0,-163802000,-36064000,0,-36064000,-125008000,-125008000,0,-125008000,0,0,0,0,33917000,-127155000,226000,-82663000,1346368000,1429031000,208068000,-16141000,191927000,0,0
"2025-06-30","0IP1.L","EUR","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",2031000,26024000,1869000,0,392000,0,0,0,392000,3808000,34124000,-22469000,2328000,-142000,273000,-82000,-20092000,-80000,0,-80000,-4000,-4000,0,-4000,0,0,0,0,-10103000,-10187000,-9660000,-5815000,25490000,31305000,34124000,-22469000,11655000,0,0
"2025-03-31","0IVR.L","USD","0001321741","2025-03-31","2025-03-31 00:00:00","2025","Q4",17873000,901000,0,0,1332000,208000,0,-1205000,1124000,92574000,112680000,0,0,-14025000,90100000,0,76075000,-91500000,-91500000,0,0,0,0,0,0,-8842000,-8842000,0,-331000,-100673000,0,12007000,15154000,3147000,112680000,0,112680000,0,7519000
"2025-03-31","0IWU.L","EUR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1749000,1835000,0,0,6191000,3165000,0,278000,2748000,835000,10610000,-545000,0,0,0,13000,-532000,-119000,0,-119000,-2008000,-2008000,0,-2008000,0,0,0,0,1589000,-538000,-89000,9451000,34283000,24832000,10610000,-545000,10065000,0,0
"2025-07-31","0J1G.L","USD","0001528396","2025-09-11","2025-09-11 16:16:24","2025","Q4",51951000,6220000,-15929000,42191000,154344000,42802000,0,-2190000,113732000,6054000,244831000,-3405000,-127000,-186241000,135125000,-3742000,-58390000,-2891000,0,-2891000,728000,728000,728000,0,0,0,0,0,2891000,728000,412000,187581000,697902000,511521000,244831000,-3405000,241426000,-6323000,4796000
"2025-10-31","0J2E.L","USD","0000047217","2025-11-25","2025-11-25 16:17:31","2025","Q4",795000000,208000000,61000000,90000000,0,-578000000,-157000000,1048000000,0,470000000,1624000000,0,0,-17000000,5000000,-52000000,-64000000,0,0,0,0,0,0,-500000000,0,-270000000,0,0,-451000000,-721000000,0,839000000,3713000000,2874000000,1624000000,0,1624000000,0,0
"2025-06-30","0J2I.L","USD","0000910406","2025-06-30","2025-06-30 00:00:00","2025","Q4",-272615000,11357000,0,-1836000,47090000,26565000,7251000,0,13274000,213356000,-2648000,-6224000,0,0,0,10197000,3973000,-7378000,-7378000,0,-33000,-33000,0,-33000,0,0,0,0,0,-7411000,16015999,9930000,54355000,44425000,-2648000,-6224000,-8872000,0,11251000
"2025-10-31","0J46.L","USD","0000046619","2025-10-31","2025-10-30 20:00:00","2025","Q4",188296000,51207000,-19776000,0,34874000,-25718000,15307000,0,45285000,40725000,295326000,-26848000,100000,-11269000,0,4020000,-33997000,220000000,220000000,0,-18875000,-18875000,1532000,-20407000,0,0,0,0,-507051000,-305926000,490000,-44106999,217781000,261887999,295326000,-26848000,268478000,0,0
"2025-09-30","0J4G.L","USD","0000046765","2025-11-21","2025-11-21 16:15:46","2025","Q4",-57363000,188857000,-14012000,0,22133000,0,0,0,22133000,67335000,206950000,-64141000,29012999,-6620000,5325000,-1028999,-37452000,-127000000,-127000000,0,0,0,0,0,0,-25201000,-25201000,0,-17172000,-169373000,-1351000,-1226000,224260000,225486000,206950000,-64141000,142809000,0,0
"2025-10-31","0J51.L","USD","0001645590","2025-12-18","2025-12-18 08:23:22","2025","Q4",175000000,0,-491000000,0,723000000,280000000,398000000,-873000000,918000000,2058000000,2465000000,-641000000,126000000,-2000000,887000000,54000000,424000000,-1335000000,-1319000000,-16000000,-100000000,-100000000,0,-100000000,0,-200000000,-200000000,0,-62000000,-1697000000,829000000,2021000000,5773000000,3752000000,2465000000,-641000000,1824000000,0,0
"2025-10-26","0J5Z.L","USD","0000048465","2025-12-05","2025-12-05 15:46:37","2025","Q4",-56137000,69374000,54277000,0,11684000,-21212000,74810000,31112000,-73026000,243708000,322906000,-91458000,5010000,-2185000,0,1000,-88632000,-1580000,-1580000,0,-2001000,-2001000,-2001000,0,0,-159500000,-159500000,0,0,-163081000,297000,71490000,670679000,599189000,322907000,-91457000,231450000,0,0
"2025-07-31","0JCT.L","USD","0000896878","2025-09-03","2025-09-03 16:16:09","2025","Q4",381000000,0,-157000000,0,-573000000,154000000,0,-212000000,-515000000,730000000,381000000,-25000000,-184000000,-1283000000,360000000,-93000000,-1225000000,-435000000,-435000000,0,-746000000,-746000000,0,-746000000,0,-301000000,-301000000,0,1624000000,142000000,-1857000000,-2559000000,2884000000,5443000000,381000000,-25000000,356000000,0,0
"2025-09-26","0JOI.L","USD","0000052988","2025-11-20","2025-11-20 07:03:08","2025","Q4",122250000,0,-40738000,13539000,232120000,47403000,0,134931000,49786000,55914000,383085000,-29577000,0,0,677000,0,-28900000,-260000000,-260000000,0,-91638000,-91638000,9245000,-100883000,0,-38214000,-38214000,0,-9200000,-399052000,-15692000,-60559000,1236816000,1295980000,383085000,-29577000,353508000,0,0
"2025-06-30","0JPO.L","USD","0000319201","2025-08-08","2025-08-08 16:10:51","2025","Q4",1202849000,96252000,-60482000,71269000,-136339000,-67608000,-48519000,-8601000,-11611000,-8558000,1164991000,-100408000,0,-748014000,549242000,-26165000,-325345000,750000000,750000000,0,-321721000,-321721000,103976000,-425697000,0,-253965000,-253965000,0,-804127000,-629813000,11053000,220886000,2078908000,1858022000,1164991000,-100408000,1064583000,-655822000,-284999000
"2025-06-29","0JT5.L","USD","0000707549","2025-08-11","2025-08-11 16:35:11","2025","Q4",1720088000,98439000,-151679000,0,778814000,0,0,0,778814000,108526000,2554188000,-172191000,0,0,0,42940000,-129251000,-1485000,-1485000,0,-1212025000,-1212025000,80252000,-1292277000,0,-295207000,-295207000,0,-820000,-1509537000,29284000,944684000,6407656000,5462972000,2554188000,-172191000,2381997000,0,0
"2025-06-30","0JTM.L","USD","0001001250","2025-08-20","2025-08-20 12:27:37","2025","Q4",-546000000,221000000,-62000000,0,514000000,307000000,-31000000,251000000,-13000000,474000000,601000000,-207000000,0,0,0,-8000000,-215000000,-2000000,-2000000,0,-15000000,-15000000,-15000000,0,0,-126000000,-126000000,0,15000000,-128000000,32000000,290000000,2921000000,2631000000,601000000,-207000000,394000000,-468000000,110000000
"2025-06-28","0JVV.L","USD","0001633978","2025-08-19","2025-08-19 17:09:47","2025","Q4",213300000,61100000,0,40000000,-254800000,5700000,-45600000,24300000,-239200000,4400000,64000000,-53900000,0,-85700000,80200000,0,-59400000,-2700000,-2700000,0,-8300000,-8300000,-8300000,0,0,0,0,0,10700000,-300000,0,4300000,520700000,516400000,64000000,-53900000,10100000,10100000,9400000
"2025-06-30","0JW9.L","USD","0001262104","2025-09-26","2025-09-26 16:00:57","2025","Q4",-2688000,0,0,78000,291000,0,0,-1000,0,-142000,-2461000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2461000,18011000,20472000,-2461000,0,-2461000,0,0
"2025-03-31","0JZU.L","USD","0000927653","2025-05-09","2025-05-08 17:34:18","2025","Q4",1306000000,151000000,-260000000,0,6655000000,129000000,864000000,0,5662000000,-104000000,7748000000,-169000000,75000000,0,0,-130000000,-224000000,-2434000000,-9000000,-2425000000,-272000000,-272000000,28000000,-300000000,0,-91000000,-91000000,0,-58000000,-2855000000,5000000,4674000000,5956000000,1282000000,7748000000,-278000000,7470000000,0,0
"2025-03-31","0K19.L","USD","0000827054","2025-05-23","2025-05-22 17:56:00","2025","Q4",-154600000,187000000,-17500000,40700000,151500000,167500000,66700000,-109000000,26300000,-1200000,205900000,-14200000,0,0,0,-41800000,-56000000,-1118400000,-1118400000,0,1469500000,1469500000,1469500000,0,0,-244800000,-244800000,0,-70500000,35800000,0,185700000,771700000,586000000,205900000,-14200000,191700000,0,0
"2025-09-30","0K1W.L","USD","0000807863","2025-12-11","2025-12-11 16:04:10","2025","Q4",1860000,3470000,-1634000,3571000,9541000,2647000,0,320000,6574000,2653000,19461000,-259000,0,-6418000,12700000,0,6023000,1557000,1557000,0,-308000,-308000,1171000,-1479000,0,0,0,0,0,1249000,296000,27029000,154153000,127124000,19461000,-259000,19202000,2022000,582000
"2025-04-30","0K50.L","USD","0000069891","2025-07-02","2025-07-02 16:42:40","2025","Q4",44761000,5484000,-469000,141000,6142000,-13254000,-77000,19811000,-338000,4016000,60075000,-15466000,0,0,0,4000,-15462000,0,0,0,-515000,-515000,-515000,0,0,0,0,0,515000,0,0,44613000,193835000,149222000,60075000,-15466000,44609000,-46501000,51000
"2025-04-30","0K6F.L","USD","0001002047","2025-06-09","2025-06-09 16:05:47","2025","Q4",340000000,53000000,10000000,95000000,142000000,-323000000,81000000,69000000,315000000,35000000,675000000,-35000000,0,-345000000,-1633000000,1700000000,-313000000,1240000000,1240000000,0,-250000000,-250000000,0,-250000000,0,-105000000,-105000000,0,-34000000,851000000,18000000,1231000000,2749000000,1518000000,675000000,-35000000,640000000,125000000,0
"2025-06-30","0K7U.L","USD","0001564708","2025-08-06","2025-08-06 07:03:06","2025","Q4",53000000,120000000,24000000,0,-42000000,-1000000,3000000,-44000000,0,33000000,188000000,-157000000,-43000000,-13000000,11000000,308000000,106000000,-3000000,-3000000,0,-36000000,-36000000,0,-36000000,0,-57000000,-57000000,0,-3000000,-99000000,113000000,308000000,2403000000,2095000000,188000000,-157000000,31000000,-150000000,34000000
"2025-07-31","0K9O.L","USD","0001618732","2025-09-24","2025-09-23 20:38:45","2025","Q4",38650000,18250000,0,85171000,68565000,-57802000,0,26244000,100123000,8893000,219529000,-11750000,0,-418187000,204332000,0,-225605000,-1685000,-1685000,0,-49631000,-49631000,410000,-50041000,0,0,0,0,-45717000,-97033000,12000,-103097000,769502000,872599000,219529000,-11750000,207779000,6987000,0
"2025-01-31","0KB7.L","USD","0001660134","2025-03-05","2025-03-05 16:01:29","2025","Q4",23000000,24000000,4000000,131000000,68000000,-157000000,0,2000000,223000000,36000000,286000000,-1000000,0,-559000000,384000000,-1000000,-177000000,0,0,0,0,0,0,0,0,0,0,0,-7000000,-7000000,-5000000,97000000,415000000,318000000,286000000,-2000000,284000000,0,0
"2025-06-30","0KF3.L","USD","0000911216","2025-09-23","2025-09-23 16:59:25","2025","Q4",-2229798,52993,0,336612,4204,241569,0,-771761,534396,-2253053,-4089042,0,0,0,0,630000,630000,0,0,0,3503245,3503245,3503245,0,0,0,0,0,0,3503245,0,44203,2564265,2520062,-4089042,0,-4089042,0,3487
"2025-07-31","0KF5.L","USD","0001327567","2025-07-31","2025-07-31 06:34:51","2025","Q4",1133900000,42700000,91600000,354400000,244800000,-924600000,0,-11900000,1181300000,-846600000,1020800000,159900000,-554900000,-874700000,753400000,-246200000,-762500000,582300000,582300000,0,-360600000,-360600000,-360600000,0,0,0,0,0,-595800000,-374100000,0,-115800000,2279200000,2395000000,1020800000,159900000,1180700000,0,0
"2025-06-30","0KFZ.L","USD","0000076334","2025-06-30","2025-06-29 20:00:00","2025","Q4",923000000,230000000,0,0,67288000,-8867000,35619000,105599000,67288000,246951000,1467239000,-130847000,432000,0,0,9745000,-120670000,-160048000,1278000,-161326000,-902100000,-902100000,0,-902100000,0,-230832000,-230832000,0,-2975000,-1295955000,7651000,58265000,467000000,408735000,1467239000,-130847000,1336392000,0,0
"2025-05-31","0KGE.L","USD","0000723531","2025-07-11","2025-07-11 16:19:29","2025","Q4",297200000,85700000,300000,0,-139000000,-10700000,0,-39900000,-88400000,161200000,405400000,-66000000,-3287400000,-5829700000,5792100000,-4000000,-3395000000,4133100000,4133100000,0,-9100000,-9100000,-9100000,0,0,-389300000,-389300000,0,-404100000,3330600000,-277400000,63600000,1676500000,1612900000,405400000,-60500000,344900000,0,0
