"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","cashAndCashEquivalents","shortTermInvestments","cashAndShortTermInvestments","netReceivables","accountsReceivables","otherReceivables","inventory","prepaids","otherCurrentAssets","totalCurrentAssets","propertyPlantEquipmentNet","goodwill","intangibleAssets","goodwillAndIntangibleAssets","longTermInvestments","taxAssets","otherNonCurrentAssets","totalNonCurrentAssets","otherAssets","totalAssets","totalPayables","accountPayables","otherPayables","accruedExpenses","shortTermDebt","capitalLeaseObligationsCurrent","taxPayables","deferredRevenue","otherCurrentLiabilities","totalCurrentLiabilities","longTermDebt","capitalLeaseObligationsNonCurrent","deferredRevenueNonCurrent","deferredTaxLiabilitiesNonCurrent","otherNonCurrentLiabilities","totalNonCurrentLiabilities","otherLiabilities","capitalLeaseObligations","totalLiabilities","treasuryStock","preferredStock","commonStock","retainedEarnings","additionalPaidInCapital","accumulatedOtherComprehensiveIncomeLoss","otherTotalStockholdersEquity","totalStockholdersEquity","totalEquity","minorityInterest","totalLiabilitiesAndTotalEquity","totalInvestments","totalDebt","netDebt"
"2025-09-30","BCP.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3871000,0,3871000,365679000,191319000,174360000,5188000,0,150049000,524787000,0,0,0,0,1800000,0,0,1799999,0,526587000,71874000,68414000,3460000,0,6367000,0,0,0,21176000,99417000,0,0,0,0,0,0,0,0,99417000,0,0,139600000,0,0,0,287570000,427170000,427170000,0,526587000,1800000,6367000,2496000
"2025-09-30","BCP.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3871000,0,3871000,365679000,191319000,174360000,5188000,0,150049000,524787000,0,0,0,0,1800000,0,0,1799999,0,526587000,71874000,68414000,3460000,0,6367000,0,0,0,21176000,99417000,0,0,0,0,0,0,0,0,99417000,0,0,139600000,0,0,0,287570000,427170000,427170000,0,526587000,1800000,6367000,2496000
"2025-09-30","BCRD","USD","0001496690","2025-11-19","2025-11-19 13:19:09","2026","Q2",496,0,496,18986,18986,0,0,0,10068,29550,166950,10782814,4297821,15080635,0,0,4391,15251976,0,15281526,340773,340773,0,0,37590,0,0,149205,1733710,2261278,38226,0,0,0,0,38226,0,0,2299504,0,292,14276,-5561032,12868386,0,0,7321922,12982022,5660100,15281526,0,75816,75320
"2025-09-30","BD15.L","GBP","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",325000000,0,325000000,388000000,379000000,9000000,547000000,0,1000000,1261000000,1371000000,0,797000000,797000000,108000000,41000000,21000000,2338000000,0,3599000000,407000000,349000000,58000000,0,155000000,0,0,0,13000000,575000000,1086000000,47000000,0,172000000,173000000,1478000000,0,47000000,2053000000,0,0,139000000,477000000,942000000,-12000000,0,1546000000,1546000000,0,3599000000,108000000,1288000000,963000000
"2025-09-30","BDH.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",361250000,0,361250000,162623000,162623000,0,51129000,0,117034000,692036000,192268000,0,0,0,3500000,0,1492000,197260000,0,889296000,161674000,161674000,0,0,281000,0,0,0,6589000,168544000,0,0,0,13294000,1291000,14585000,0,0,183129000,0,0,57573000,0,0,0,648594000,706167000,706167000,0,889296000,3500000,281000,-360969000
"2025-09-30","BDL.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",5821443000,43697458000,49518901000,11944364000,11921302000,23062000,32032818000,0,23086845000,116582928000,8741114000,0,2479057000,2479057000,0,1336355000,1538925000,14095451000,0,130678379000,20379940000,20379940000,0,0,0,12362000,0,0,30345105000,50737407000,0,0,0,0,37769000000,37769000000,0,12362000,88506407000,0,0,1832812000,0,0,0,40339160000,42171972000,42171972000,0,130678379000,1070963000,12362000,-5809081000
"2025-09-30","BDL.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",5821443000,43697458000,49518901000,11944364000,11921302000,23062000,32032818000,0,23086845000,116582928000,8741114000,0,2479057000,2479057000,0,1336355000,1538925000,14095451000,0,130678379000,20379940000,20379940000,0,0,0,12362000,0,0,30345105000,50737407000,0,0,0,0,37769000000,37769000000,0,12362000,88506407000,0,0,1832812000,0,0,0,40339160000,42171972000,42171972000,0,130678379000,1070963000,12362000,-5809081000
"2025-07-31","BEA.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",1232616,40000,1272616,39750,0,39750,0,4661,0,1317027,2197945,0,0,0,0,0,109444,2307389,0,3624416,65879,65879,0,0,0,0,0,0,299000,364879,0,0,0,0,0,0,0,0,364879,0,0,27971450,-26329765,0,1617851,0,3259537,3259537,0,3624416,40000,0,-1232616
"2025-09-30","BEARDSELL.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",99800000,78700000,112100000,600100000,598900000,1200000,244700000,0,145500000,1102400000,663500000,24200000,0,24200000,0,3100000,37400000,728200000,0,1830600000,416800000,407200000,9600000,0,231800000,13300000,9600000,0,241700000,903600000,41800000,22600000,0,0,3400000,67800000,0,35900000,971400000,0,0,78900000,0,0,0,780300000,859200000,859200000,0,1830600000,37100000,309500000,209700000
"2025-09-30","BEARDSELL.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",99800000,78700000,112100000,600100000,598900000,1200000,244700000,0,145500000,1102400000,663500000,24200000,0,24200000,0,3100000,37400000,728200000,0,1830600000,416800000,407200000,9600000,0,231800000,13300000,9600000,0,241700000,903600000,41800000,22600000,0,0,3400000,67800000,0,35900000,971400000,0,0,78900000,0,0,0,780300000,859200000,859200000,0,1830600000,37100000,309500000,209700000
"2025-09-30","BECTORFOOD.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",409890000,2242390000,2652280000,1557430000,1550230000,7200000,1462700000,0,361580000,6033990000,9390140000,3950000,91810000,95760000,0,7150000,1165600000,10658650000,0,16692640000,1329410000,1326390000,3020000,0,531160000,49030000,3020000,0,1141160000,3050760000,673980000,572560000,0,116260000,127380000,1490180000,0,621590000,4540940000,0,0,613470000,0,0,0,11538230000,12151700000,12151700000,0,16692640000,523040000,1826730000,1416840000
"2025-09-30","BECTORFOOD.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",409890000,2242390000,2652280000,1557430000,1550230000,7200000,1462700000,0,361580000,6033990000,9390140000,3950000,91810000,95760000,0,7150000,1165600000,10658650000,0,16692640000,1329410000,1326390000,3020000,0,531160000,49030000,3020000,0,1141160000,3050760000,673980000,572560000,0,116260000,127380000,1490180000,0,621590000,4540940000,0,0,613470000,0,0,0,11538230000,12151700000,12151700000,0,16692640000,523040000,1826730000,1416840000
"2025-09-30","BEDMUTHA.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",4402000,1569443000,1573845000,1568530000,1568530000,0,680803000,0,121224000,3944402000,2106902000,0,0,0,0,0,202218000,2309120000,0,6253522000,1831337000,1831337000,0,0,756156000,0,0,0,132738000,2720231000,1387201000,0,0,0,735560000,2122761000,0,0,4842992000,0,0,322639000,0,0,0,1087891000,1410530000,1410530000,0,6253522000,109246000,2143357000,2138955000
"2025-09-30","BEDMUTHA.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",4402000,1569443000,1573845000,1568530000,1568530000,0,680803000,0,121224000,3944402000,2106902000,0,0,0,0,0,202218000,2309120000,0,6253522000,1831337000,1831337000,0,0,756156000,0,0,0,132738000,2720231000,1387201000,0,0,0,735560000,2122761000,0,0,4842992000,0,0,322639000,0,0,0,1087891000,1410530000,1410530000,0,6253522000,109246000,2143357000,2138955000
"2025-09-30","BEEKAY.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",26851000,799300000,826151000,1510036000,1510036000,0,2891332000,0,857091000,6084610000,7340620000,0,4078999,4079000,1478315000,0,176344000,8999358000,0,15083968000,842953000,842953000,0,0,2262994000,13000,0,0,339941000,3445901000,686083000,28249000,0,373087000,18777000,1106196000,0,28262000,4552097000,0,0,190909000,0,0,0,10340962000,10531871000,10531871000,0,15083968000,2251420000,2977339000,2950488000
"2025-09-30","BEEYU.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",128000,0,128000,0,0,0,0,0,12042000,12170000,9864000,0,0,0,6347000,0,0,16210999,0,28381000,0,0,0,0,0,0,0,0,649000,649000,0,0,0,2013000,25569000,27582000,0,0,28231000,0,0,141415000,0,0,0,-141265000,150000,150000,0,28381000,6347000,0,-128000
"2025-10-31","BEK-B.TO","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q2",404123,2765475,3169598,697,351,346,0,293305,510000,3973600,0,0,0,0,2323159,0,32950000,35273159,0,39246759,754601,743871,10730,0,0,0,10730,0,0,754601,0,0,0,5260158,0,5260158,0,0,6014759,0,0,1567243,29267417,0,2397340,0,33232000,33232000,0,39246759,5088634,0,-404123
"2025-09-30","BEL.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",81165200000,0,81165200000,105926500000,105907000000,19500000,102110800000,0,77726200000,366928700000,38194800000,0,8586000000,8586000000,8094400000,5373000000,2068300000,62316500000,0,429245200000,29076600000,29076600000,0,0,18000000,0,0,80600000,172802000000,201977200000,0,570900000,1016400000,91900000,9749200000,11428400000,0,570900000,213405600000,0,0,7309800000,0,0,0,208358900000,215668700000,215839600000,170900000,429245200000,8094400000,588900000,-80576300000
"2025-09-30","BEL.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",81165200000,0,81165200000,105926500000,105907000000,19500000,102110800000,0,77726200000,366928700000,38194800000,0,8586000000,8586000000,8094400000,5373000000,2068300000,62316500000,0,429245200000,29076600000,29076600000,0,0,18000000,0,0,80600000,172802000000,201977200000,0,570900000,1016400000,91900000,9749200000,11428400000,0,570900000,213405600000,0,0,7309800000,0,0,0,208358900000,215668700000,215839600000,170900000,429245200000,8094400000,588900000,-80576300000
"2025-09-30","BELLACASA.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",489067000,7755000,496822000,760710000,760710000,0,895217000,0,18527000,2171276000,853913000,0,1619000,1619000,10489000,0,13473000,879494000,0,3050770000,574505000,567317000,7188000,0,560127000,0,0,0,96824000,1231456000,0,226142000,0,7860000,5850000,239852000,0,226142000,1471308000,0,0,133875000,0,0,0,1445587000,1579462000,1579462000,0,3050770000,18244000,786269000,297202000
"2025-07-31","BELMF","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",1232616,40000,1272616,28690,0,28690,0,4661,11060,1317027,2197945,0,0,0,0,0,109444,2307389,0,3624416,65879,65879,0,0,0,0,0,0,299000,364879,0,0,0,0,0,0,0,0,364879,0,0,27971450,-26329765,0,1617851,0,3259537,3259537,0,3624416,40000,0,-1232616
"2025-09-30","BEMHY.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",17029000,73816000,90845000,268607000,268607000,0,298381000,0,65732000,723565000,440291000,0,120274000,120274000,5294000,0,79745000,645604000,0,1369169000,165409000,165409000,0,0,124665000,0,0,0,228517000,518591000,35360000,0,0,44529000,19371000,99260000,0,0,617851000,0,0,43801000,0,0,0,707517000,751318000,751318000,0,1369169000,46407000,160025000,142996000
"2025-09-30","BEML.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",369800000,0,369800000,20530100000,20410400000,119700000,24685100000,0,4041700000,49626700000,7334400000,0,408900000,408900000,72300000,1133700000,778900000,9728200000,0,59354900000,6235200000,6165200000,70000000,0,6520200000,0,0,174500000,7151800000,20081700000,0,139600000,0,0,11135900000,11275500000,0,139600000,31357200000,0,0,416423000,0,1277000,0,27587300000,28005000000,27997700000,-7300000,59354900000,72300000,6659800000,6290000000
"2025-09-30","BEML.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",369800000,0,369800000,20530100000,20410400000,119700000,24685100000,0,4041700000,49626700000,7334400000,0,408900000,408900000,72300000,1133700000,778900000,9728200000,0,59354900000,6235200000,6165200000,70000000,0,6520200000,0,0,174500000,7151800000,20081700000,0,139600000,0,0,11135900000,11275500000,0,139600000,31357200000,0,0,416423000,0,1277000,0,27587300000,28005000000,27997700000,-7300000,59354900000,72300000,6659800000,6290000000
"2025-09-30","BENARAS.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",827080000,0,827080000,50299000,50299000,0,12378000,0,88035000,977792000,1008549000,0,2280000,2280000,7847000,0,98972000,1117648000,0,2095440000,35909000,35909000,0,0,0,0,0,0,133304000,169213000,0,38765000,0,51727000,5004999,95496999,0,38765000,264709999,0,0,13000000,0,0,0,1817730000,1830730000,1830730000,0,2095440000,7847000,38765000,-788315000
"2025-09-30","BENF","USD","0001775734","2025-11-14","2025-11-14 17:18:07","2026","Q2",4902000,1777000,6679000,0,0,0,0,0,-1777000,4902000,0,9914000,3100000,13014000,242201000,0,56116000,311331000,0,316233000,124248000,124248000,0,0,103960000,0,0,0,30140000,258348000,103960000,0,0,0,6226000,110186000,0,0,368534000,-3444000,2000,9000,-2076757000,1857211000,90000,0,-222889000,-52301000,170588000,316233000,243978000,103960000,99058000
"2025-09-30","BENFW","USD","0001775734","2025-11-14","2025-11-14 17:18:07","2026","Q2",4902000,1777000,6679000,0,0,0,0,0,-1777000,4902000,0,9914000,3100000,13014000,242201000,0,56116000,311331000,0,316233000,124248000,124248000,0,0,103960000,0,0,0,30140000,258348000,103960000,0,0,0,6226000,110186000,0,0,368534000,-3444000,2000,9000,-2076757000,1857211000,90000,0,-222889000,-52301000,170588000,316233000,243978000,103960000,99058000
"2025-09-30","BENGALASM.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",300546000,287873000,588419000,3992636000,3992636000,0,3708885000,0,209105000,8499045000,4106959000,124824000,504219000,629043000,0,305425000,104718587000,109760014000,0,118259059000,1809579000,1797265000,12314000,0,0,0,12314000,0,0,1809579000,4533916000,0,0,3007738000,4633452000,12175106000,0,0,13984685000,0,0,114039000,0,0,0,101993930000,102107969000,104274374000,2166405000,118259059000,103535596000,4533916000,4233370000
"2025-09-30","BENGALT.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",10500000,1304100000,1314600000,40300000,39500000,800000,94300000,0,30500000,1479700000,550800000,0,100000,100000,203600000,0,700000,755200000,0,2234900000,26300000,26300000,0,0,71300000,0,0,0,35400000,133000000,13800000,0,0,69900000,5600000,89300000,0,0,222300000,0,0,90100000,0,0,0,1922500000,2012600000,2012600000,0,2234900000,1507700000,85100000,74600000
"2025-10-31","BENZF","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q2",19683078,27822,19710900,1512478,-114432,1626910,0,135070,7918622,29277070,15022986,0,0,0,0,0,0,15022986,0,31603659,4555425,4104458,450967,0,35102,49205,0,0,16461,4656193,0,53561,0,0,908871,962432,0,102766,6005272,0,0,62178218,-36781729,0,1923009,0,27319498,27319498,0,31603659,27822,88664,-19594414
"2025-09-30","BEPL.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1037267000,0,1037267000,6861115000,2544215000,4316900000,1479307000,0,431457000,9809146000,1650020000,0,1227000,1227000,163393000,0,89267999,1903907999,0,11713054000,918761000,852911000,65849999,0,0,0,0,0,219759000,1138520000,0,0,0,171942000,15689000,187631000,0,0,1326151000,0,0,248858000,0,0,0,10138045000,10386903000,10386903000,0,11713054000,163393000,0,-1037267000
"2025-09-30","BEPL.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1037267000,0,1037267000,6861115000,2544215000,4316900000,1479307000,0,431457000,9809146000,1650020000,0,1227000,1227000,163393000,0,89267999,1903907999,0,11713054000,918761000,852911000,65849999,0,0,0,0,0,219759000,1138520000,0,0,0,171942000,15689000,187631000,0,0,1326151000,0,0,248858000,0,0,0,10138045000,10386903000,10386903000,0,11713054000,163393000,0,-1037267000
"2025-09-30","BERGEPAINT.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4498300000,3387800000,7886100000,18488900000,18488900000,0,22224100000,0,2121100000,50720200000,35637000000,3579100000,380200000,3959300000,3439200000,93800000,721300000,43850600000,0,94570800000,16927200000,16563800000,363400000,0,2917600000,0,0,0,5895200000,25740000000,16700000,4039000000,0,893500000,956300000,5905500000,0,4039000000,31645500000,0,0,1165900000,0,0,0,61628600000,62794500000,62925300000,130800000,94570800000,6827000000,6973300000,2475000000
"2025-09-30","BERGEPAINT.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4498300000,3387800000,7886100000,18488900000,18488900000,0,22224100000,0,2121100000,50720200000,35637000000,3579100000,380200000,3959300000,3439200000,93800000,721300000,43850600000,0,94570800000,16927200000,16563800000,363400000,0,2917600000,0,0,0,5895200000,25740000000,16700000,4039000000,0,893500000,956300000,5905500000,0,4039000000,31645500000,0,0,1165900000,0,0,0,61628600000,62794500000,62925300000,130800000,94570800000,6827000000,6973300000,2475000000
"2025-09-30","BERLDRG.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",668000,621000,1289000,42193000,42193000,0,27630000,0,10566000,81678000,82247000,0,7000,7000,5532000,0,4649000,92435000,0,174113000,21015000,18568000,2447000,0,27342000,0,2447000,0,10095000,58452000,15671000,0,0,75000,5230000,20976000,0,0,79428000,0,0,50937000,0,0,0,43748000,94685000,94685000,0,174113000,5532000,43013000,42345000
"2025-09-30","BERYLSE.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",5763000,885000,6648000,0,0,0,0,0,140543000,147191000,2440000,0,0,0,0,86000,1466000,3992000,1000,151184000,2140000,0,2140000,0,0,0,947000,0,0,2140000,45240000,0,0,0,4715000,49955000,0,0,52095000,0,0,50512000,0,0,0,48577000,99089000,99089000,0,151184000,1430000,45240000,39477000
"2025-09-30","BESTAGRO.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",163300000,540200000,703500000,7831300000,7831300000,0,6662400000,0,648200000,15845400000,2293300000,689600000,585500000,1275100000,49600000,22300000,144300000,3784600000,0,19630000000,5984800000,5539500000,445300000,0,4130300000,39300000,445300000,0,930100000,11084500000,119200000,68000000,0,174500000,89400000,451100000,0,107300000,11535600000,0,0,236400000,0,0,0,7858000000,8094400000,8094400000,0,19630000000,570600000,4356800000,4193500000
"2025-09-30","BESTAGRO.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",163300000,540200000,703500000,7831300000,7831300000,0,6662400000,0,648200000,15845400000,2293300000,689600000,585500000,1275100000,49600000,22300000,144300000,3784600000,0,19630000000,5984800000,5539500000,445300000,0,4130300000,39300000,445300000,0,930100000,11084500000,119200000,68000000,0,174500000,89400000,451100000,0,107300000,11535600000,0,0,236400000,0,0,0,7858000000,8094400000,8094400000,0,19630000000,570600000,4356800000,4193500000
"2025-09-30","BESTEAST.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",6669000,5285000,6954000,5662000,197000,5465000,1837000,0,638000,15091000,49320000,0,0,0,0,0,2312000,51632000,0,66723000,2316000,2316000,0,0,19484000,0,0,0,6794000,28594000,12000000,0,0,3048000,49000,15097000,0,0,43691000,0,0,16850000,0,0,0,6182000,23032000,23032000,0,66723000,922000,31484000,24815000
"2025-07-31","BETR.CN","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",22163,0,22163,9198,0,9198,0,197979,0,229340,0,0,0,0,0,0,0,0,0,229340,3855020,3855020,0,848595,589732,0,0,0,693479,5986826,53613,0,0,0,0,53613,0,0,6040439,0,0,81958278,-119301000,0,28222420,-932,-9121233,-5811099,3310134,229340,0,643345,621182
"2025-07-31","BETRF","CAD","0001464165","2025-09-29","2025-09-29 17:03:21","2026","Q2",22163,0,22163,6638,0,6638,0,197979,2559,229340,0,0,0,0,0,0,0,0,0,229340,3855020,3855020,0,848595,684433,0,0,0,598778,5986826,53613,0,0,0,0,53613,0,0,6040439,0,0,81958278,-119301000,0,28222420,-932,-9121233,-5811099,3310134,229340,0,738046,715883
